name,taxid,ERR14789353,ERR14789354,ERR14789355,ERR14789356,ERR14789357,ERR14789358,ERR14789359,ERR14789360,ERR14789361,ERR14789362,ERR14789363,ERR14789364,ERR14789365,ERR14789366,ERR14789367,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                Kisquinquevirus,2732983,,,,,0.31,0.09,,,,,,,,,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Kisquinquevirus,Kisquinquevirus Carl1,dsDNA
                Simpcentumvirus,2733081,,,,,0.29,0.11,,,,,,,,,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Simpcentumvirus,Simpcentumvirus Smp131,dsDNA
              Barbavirus,2733095,,,,,,0.06,,,,,,,,,,1708203.0,Rheinheimera sp. BAL341,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Barbavirus,Barbavirus barba21A,,dsDNA
              Phabquatrovirus,2733123,,,,,,0.13,,,,,,,,,,518.0,Bordetella bronchiseptica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phabquatrovirus,Phabquatrovirus PHB04,,dsDNA
              Saclayvirus,2733128,0.04,,,,,,,,,,,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saclayvirus,unclassified Saclayvirus,,dsDNA
              Toutatisvirus,2733138,,0.06,,,,,,,,0.14,,,,,,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Toutatisvirus,Toutatisvirus toutatis,,dsDNA
              Ryyoungvirus,2733147,,0.05,,,0.24,0.23,0.24,0.06,,0.29,0.13,,,0.18,0.18,292.0,Burkholderia cepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ryyoungvirus,Ryyoungvirus bcepC6B,,dsDNA
              Feofaniavirus,2733174,0.04,,,,,,,,,,,,,,,551.0,Erwinia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Feofaniavirus,Feofaniavirus Eho49,,dsDNA
              Maxrubnervirus,2733193,0.05,0.05,,,,,,,,,0.13,0.4,,,,129847.0,Pseudomonas grimontii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Maxrubnervirus,Maxrubnervirus PMBT3,,dsDNA
              Neferthenavirus,2733198,0.03,,,,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Neferthenavirus,unclassified Neferthenavirus,,dsDNA
              Oneupvirus,2733200,,,,,,,,,,,0.13,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Oneupvirus,Oneupvirus brutongaster,,dsDNA
                Alehxovirus,2842364,0.03,0.29,,0.8,,,,0.2,1.0,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Alehxovirus,Alehxovirus humivicinum,+ssRNA
              Akonivirus,2842540,0.11,0.12,,,,0.08,0.1,,,0.14,,,0.19,,0.27,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,Akonivirus akoni,,dsDNA
                Bicehmovirus,2842550,,0.09,,0.27,,,0.25,0.2,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Bicehmovirus,Bicehmovirus caenivivens,+ssRNA
                Cbunavirus,2842586,0.12,0.19,0.21,,0.22,0.16,0.08,0.07,,0.23,0.11,,,,0.16,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA
                Cehakivirus,2842589,,0.07,0.79,,,1.2,0.11,,,0.18,0.08,,0.83,,0.12,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Cehakivirus,Cehakivirus limihabitans,+ssRNA
                Dendoorenvirus,2842641,,,2.11,,,,,,,,,,3.12,0.09,,180282.0,Delftia tsuruhatensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Dendoorenvirus,Dendoorenvirus RG2014,dsDNA
                  Dongdastvirus,2842653,,0.1,,,,,,,0.52,0.23,0.2,,,,,,,,,,,,,,,
                Emesvirus,2842664,0.17,,,,,,,,,,,,,,,331112.0,Escherichia coli HS,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,,+ssRNA
                  Enterogokushovirus,2842667,,0.08,,2.27,,,,,2.16,,,,,,,83333.0,Escherichia coli K-12,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Gokushovirinae,Enterogokushovirus,
                Gihfavirus,2842702,0.44,,,,,0.32,,,,1.25,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus chorovivens,+ssRNA
              Henunavirus,2842727,,,,,,,,,,,0.16,,,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Henunavirus,Henunavirus hena1,,dsDNA
                Hihdivirus,2842731,0.12,,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Hihdivirus,Hihdivirus caenenecus,+ssRNA
                Hohrdovirus,2842736,0.08,0.77,,2.4,,0.4,0.21,0.32,2.43,,,0.72,,,1.67,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Hohrdovirus,Hohrdovirus edaphohabitans,+ssRNA
                  Inbricusvirus,2842758,0.05,0.15,0.31,0.24,,,,0.06,,0.14,0.15,,0.41,,,663959.0,Pseudomonas syringae pv. avii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rothmandenesvirinae,Inbricusvirus,dsDNA
                Ishugivirus,2842767,0.19,0.07,0.35,,,,,0.1,,,,,0.19,0.22,0.22,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ishugivirus,Ishugivirus pelohabitans,+ssRNA
                Kehmevirus,2842790,,,,,,,,,,0.82,,,,,0.23,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kehmevirus,Kehmevirus defluviicola,+ssRNA
                Kemicevirus,2842792,0.18,0.16,0.39,,,1.99,0.14,0.13,,,,,0.21,0.11,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kemicevirus,Kemicevirus caenicola,+ssRNA
                Kihryuvirus,2842799,0.05,,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kihryuvirus,Kihryuvirus limihabitans,+ssRNA
                Kinglevirus,2842802,0.19,,,,0.18,0.13,,,,0.42,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,+ssRNA
                Kohmavirus,2842807,0.04,,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Duinviridae,Kohmavirus,Kohmavirus luticola,+ssRNA
                Kuhshuvirus,2842813,0.11,,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kuhshuvirus,Kuhshuvirus pelovicinum,+ssRNA
                  Lonzbavirus,2842833,,0.12,,,0.19,,,0.12,,,,,,,0.12,,,,,,,,,,,
                Mekintivirus,2842861,0.07,,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mekintivirus,Mekintivirus lutihabitans,+ssRNA
                Molucevirus,2842877,,0.06,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Molucevirus,Molucevirus chthonohabitans,+ssRNA
                Mooreparkvirus,2842881,0.07,,,,,,,,,,,,,,,1578.0,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,Mooreparkvirus Lb3381,dsDNA
              Mydovirus,2842888,0.03,,,,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA
                Nehpavirus,2842897,0.31,0.13,,,,,,0.06,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Nehpavirus,Nehpavirus caenenecus,+ssRNA
                Paundecimvirus,2842942,,,0.19,,,,,,,0.28,,,0.44,0.11,0.15,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA
                Paysduvirus,2842943,0.05,0.07,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Paysduvirus,Paysduvirus asiocola,+ssRNA
                Pokkenvirus,2842972,,0.05,,0.6,,,,,0.73,0.18,0.11,,,,0.13,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pokkenvirus,Pokkenvirus paxi,dsDNA
                  Pollockvirus,2842973,,0.09,,,,,,,,0.21,0.17,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Pollockvirus,dsDNA
                  Pourcelvirus,2842976,,0.05,0.38,0.43,,,,,0.65,,,,0.24,,,,,,,,,,,,,
                Pseudotevenvirus,2842979,,,,,,,,,,0.68,,,,,,1972222.0,Buttiauxella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Pseudotevenvirus,unclassified Pseudotevenvirus,dsDNA
                  Pylasvirus,2842993,,0.06,,,,,,,,,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Pylasvirus,dsDNA
                Riverridervirus,2843008,,,,,,,,,,0.2,,,,,,48664.0,Xanthomonas fragariae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Riverridervirus,Riverridervirus riverrider,dsDNA
                  Sabourvirus,2843014,0.04,0.06,,,,,,,,0.14,,,,,,,,,,,,,,,,
                Salinovirus,2843017,,,,,,,,,,0.13,,,,,,51367.0,Salinivibrio costicola,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Salinovirus,Salinovirus utanense,dsDNA
                Shebanavirus,2843035,,,0.31,,,,,0.23,,,,,0.22,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Shebanavirus,Shebanavirus borborovicinum,+ssRNA
                Sholavirus,2843039,0.03,0.99,,7.69,,,0.07,0.16,5.28,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Sholavirus,unclassified Sholavirus,+ssRNA
              Slepowronvirus,2843051,,,,,,,,,,,0.11,,,,,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Slepowronvirus,unclassified Slepowronvirus,,dsDNA
              Tinytimothyvirus,2843096,0.08,0.09,,,,,0.1,0.06,,,,,,,0.13,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,Tinytimothyvirus alex44,,dsDNA
                  Veravirus,2843112,,,0.29,,,,,,,,,,,,,1904441.0,Paracoccaceae bacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Veravirus,dsDNA
                Waedenswilvirus,2843122,0.04,,,,,0.05,,,,,,,,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Waedenswilvirus,unclassified Waedenswilvirus,dsDNA
                  Warsawvirus,2843128,,,0.72,,,,,,,,,,2.07,,,53407.0,Pseudomonas asplenii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Warsawvirus,dsDNA
                  Yonginvirus,2843155,,0.05,,,,,,,,,0.12,,,,,79967.0,Erwinia pyrifoliae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Erskinevirinae,Yonginvirus,dsDNA
                Zicotriavirus,2843161,,,,,,,,,,,0.08,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Zicotriavirus,Zicotriavirus ZC03,dsDNA
                Zurivirus,2843162,,0.05,,0.22,,,,,,,,,,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Zurivirus,Zurivirus zuri,dsDNA
              Anjalivirus,2843346,,,,,0.18,,,,,,,,,,,1665.0,Arthrobacter globiformis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Anjalivirus,Anjalivirus anjali,,dsDNA
              Astrithrvirus,2843350,0.06,0.15,0.29,0.44,,0.11,0.13,0.13,0.46,0.35,0.39,0.23,0.28,,0.24,469.0,Acinetobacter,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,unclassified Astrithrvirus,,dsDNA
              Audreyjarvisvirus,2843351,0.24,0.07,,,,0.07,0.15,,,,0.18,,0.38,0.14,0.35,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus av949,,dsDNA
              Burrovirus,2843362,0.91,0.83,0.76,1.27,0.65,0.36,0.83,0.54,2.43,0.79,0.34,0.5,1.43,1.03,1.39,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus araxxi,,dsDNA
              Chopinvirus,2843365,0.15,,,,,,,,,,,,,,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chopinvirus,Chopinvirus KSY1,,dsDNA
              Cimandefvirus,2843366,,,,,0.67,0.42,0.25,0.09,,,,,,0.39,,1310165.0,Ralstonia pseudosolanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cimandefvirus,Cimandefvirus cimandef,,dsDNA
              Firingavirus,2843381,,,,,,,,0.06,,,,,,,,1310165.0,Ralstonia pseudosolanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Firingavirus,Firingavirus firinga,,dsDNA
              Fremauxvirus,2843383,0.15,,,,,,,,,,,,,,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus fv1706,,dsDNA
              Hnatkovirus,2843391,,,,,,,,,,,0.09,,,,,1773.0,Mycobacterium tuberculosis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hnatkovirus,Hnatkovirus DS6A,,dsDNA
              Lastavirus,2843414,,,,,0.21,,0.09,,,,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lastavirus,Lastavirus lasta,,dsDNA
              Lillamyvirus,2843418,,0.32,,,0.51,,,,,,,0.25,,0.1,0.35,2654243.0,Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus hemulen,,dsDNA
              Muminvirus,2843426,,,,,,,,0.39,,0.67,0.48,,,,0.96,2654245.0,Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus filifjonk,,dsDNA
              Nevevirus,2843430,,,,,,,,,,0.18,0.1,,,,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P078,,dsDNA
              Parlovirus,2843433,,,0.21,,,,,,,,,,,,,615.0,Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Parlovirus,Parlovirus parlo,,dsDNA
              Plateaulakevirus,2843436,0.09,0.26,0.23,0.42,0.19,0.12,0.14,0.29,,0.94,0.3,0.32,0.22,0.09,0.3,196023.0,Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Plateaulakevirus,Plateaulakevirus pv2L372D,,dsDNA
              Sleepyheadvirus,2843457,,,,,,0.1,,,,,,,,,,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sleepyheadvirus,Sleepyheadvirus sleepyhead,,dsDNA
                Yonseivirus,2843478,0.49,0.16,0.23,0.27,,0.09,0.16,0.08,,,0.1,,0.28,0.15,0.24,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Yonseivirus,Yonseivirus N137,dsDNA
                  Kahnovirus,2942979,0.04,0.25,0.37,0.44,0.21,0.15,0.19,0.06,,0.34,0.45,0.25,0.34,0.15,0.58,,,,,,,,,,,
                  Kehishuvirus,2942980,0.05,0.2,0.89,0.27,0.19,0.14,0.2,0.12,0.42,0.3,0.17,,0.87,,1.02,329854.0,Bacteroides intestinalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Kehishuvirus,dsDNA
                  Paundivirus,2942981,,,,,,,,,,,,,,,0.57,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Paundivirus,dsDNA
                  Afonbuvirus,2942989,0.33,1.44,1.47,2.49,1.34,1.04,0.86,0.57,3.12,2.82,2.93,1.53,2.1,0.58,1.78,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Bearivirinae,Afonbuvirus,dsDNA
                  Canhaevirus,2942990,0.06,0.3,0.56,0.5,0.27,0.16,0.18,0.14,0.73,0.73,0.49,0.37,0.44,0.21,0.32,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Boorivirinae,Canhaevirus,dsDNA
                  Cohcovirus,2942991,0.11,0.4,0.57,0.63,0.55,0.29,0.31,0.16,0.96,1.2,0.99,0.56,0.89,0.21,0.53,,,,,,,,,,,
                  Culoivirus,2942992,0.05,0.18,0.28,0.27,0.19,0.12,0.08,0.06,,0.3,0.34,0.18,0.26,,0.31,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Boorivirinae,Culoivirus,dsDNA
                  Blohavirus,2942993,0.12,1.07,1.14,1.69,0.68,0.65,0.64,0.5,2.32,1.83,2.3,1.14,1.91,0.46,1.3,,,,,,,,,,,
                  Buchavirus,2942994,0.19,0.41,0.62,1.16,0.35,0.27,0.25,0.25,0.73,0.72,0.63,0.32,0.8,0.2,0.52,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Loutivirinae,Buchavirus,dsDNA
                Gediminasvirus,2943007,,,,,,,,,,,0.09,,,,,217203.0,Achromobacter spanius,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Gediminasvirus,Gediminasvirus AchV4,dsDNA
                Gwanakrovirus,2943008,0.14,,,,,,,,,,,,,,0.2,79967.0,Erwinia pyrifoliae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Gwanakrovirus,Gwanakrovirus SNUABM08,dsDNA
                Phobosvirus,2943014,,,,,,,,,,,0.16,,,,,321.0,Pseudomonas syringae pv. syringae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Phobosvirus,Phobosvirus phobos,dsDNA
                Salvovirus,2943016,0.1,0.21,0.37,0.22,0.22,0.14,0.19,0.1,0.73,0.19,0.36,0.2,0.34,0.17,0.42,33013.0,Clavibacter michiganensis subsp. michiganensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Salvovirus,unclassified Salvovirus,dsDNA
                Sharonstreetvirus,2943019,0.41,0.51,0.83,1.09,0.55,0.17,0.41,0.25,1.81,1.09,1.24,0.79,0.86,0.19,1.12,644.0,Aeromonas hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Sharonstreetvirus,unclassified Sharonstreetvirus,dsDNA
              Anayavirus,2946797,,,,,,,,,,,0.09,,,0.1,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Anayavirus,unclassified Anayavirus,,dsDNA
                Aptresvirus,2946806,,,,,0.42,0.18,,,,,,,,,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Aptresvirus,Aptresvirus AP3,dsDNA
                Arsyunavirus,2946810,,,,,0.41,0.15,,,,,,,,,,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Arsyunavirus,Arsyunavirus RSY1,dsDNA
                  Aurodevirus,2946811,0.3,0.91,1.2,2.08,0.94,0.54,0.53,0.53,2.4,2.2,1.95,0.88,1.29,0.34,1.24,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Uncouvirinae,Aurodevirus,dsDNA
                  Birpovirus,2946830,0.1,0.46,0.46,0.7,0.42,0.27,0.25,0.25,0.72,0.65,0.98,0.55,0.71,0.2,0.54,,,,,,,,,,,
                  Bohxovirus,2946832,,,,,,,,,,,,,,,0.15,,,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Oafivirinae,Bohxovirus,dsDNA
                  Buorbuivirus,2948644,0.09,0.22,0.24,0.5,0.28,0.17,0.11,0.09,0.49,0.54,0.4,0.23,0.24,0.1,0.26,,,,,,,,,,,
                  Burzaovirus,2948645,2.1,2.08,3.39,4.6,1.06,0.9,1.66,0.5,5.43,3.9,6.91,1.74,6.26,1.49,2.78,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Oafivirinae,Burzaovirus,dsDNA
                  Cacepaovirus,2948646,,,,,,,,,,,0.09,,,,0.15,,,,,,,,,,,
                  Carjivirus,2948652,1.26,4.35,3.35,6.2,2.7,1.92,2.96,1.34,8.71,6.01,14.53,3.84,6.0,1.53,5.69,1869227.0,bacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Carjivirus,dsDNA
                  Chuhaivirus,2948663,,,,,,,,,,,0.17,,,,0.11,,,,,,,,,,,
                  Dabirmavirus,2948671,,0.06,,,,,0.1,,,0.21,0.28,,,,0.22,,,,,,,,,,,
                  Diorhovirus,2948680,,0.06,,,,,,,,0.31,0.22,,0.19,,,,,,,,,,,,,
                  Drivevirus,2948684,,0.08,,,,0.07,,,,0.13,0.1,,,,,,,,,,,,,,,
                  Delmidovirus,2948688,0.05,0.14,0.31,0.4,0.24,0.12,0.13,,,0.34,0.5,,,0.1,0.16,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus,dsDNA
                Efbeekayvirus,2948690,,0.09,0.48,0.47,0.18,,,0.07,,0.3,0.39,,0.34,,0.12,558.0,Erwinia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Efbeekayvirus,unclassified Efbeekayvirus,dsDNA
                  Endlipuvirus,2948697,0.04,0.24,,0.27,0.19,0.14,0.2,0.13,0.39,0.4,0.78,,0.38,0.1,0.3,,,,,,,,,,,
                Exceevirus,2948704,0.04,0.12,0.39,0.51,,0.05,0.07,0.06,,0.23,0.34,0.23,0.53,,0.15,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Exceevirus,Exceevirus Xc38,dsDNA
                  Fohxhuevirus,2948709,0.06,0.18,,0.22,0.18,0.1,0.25,0.06,,0.24,0.6,,0.36,,0.31,,,,,,,,,,,
                  Jahgtovirus,2948767,0.31,0.84,1.18,2.04,0.59,0.55,0.63,0.36,2.77,1.84,2.29,0.95,1.94,0.42,1.04,371601.0,Bacteroides xylanisolvens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus,dsDNA
                  Junduvirus,2948774,0.04,0.21,,,,0.05,0.08,,,0.16,0.51,,,,0.14,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Coarsevirinae,Junduvirus,dsDNA
                  Kingevirus,2948785,0.22,1.69,1.3,2.47,0.78,0.59,0.88,0.58,2.39,2.01,3.55,1.29,0.88,0.31,1.35,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Doltivirinae,Kingevirus,dsDNA
