name,taxid,ERR14789307,ERR14789308,ERR14789309,ERR14789310,ERR14789311,ERR14789312,ERR14789313,ERR14789314,ERR14789315,ERR14789316,ERR14789317,ERR14789318,ERR14789319,ERR14789320,ERR14789321,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                  Aurodevirus,2946811,1.3,2.41,2.51,7.02,5.13,0.7,2.11,2.25,1.82,1.94,2.5,2.05,2.54,2.1,3.07,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Uncouvirinae,Aurodevirus,dsDNA
                  Birpovirus,2946830,0.33,,0.29,,0.68,0.3,0.21,0.27,,0.24,0.27,0.23,0.41,,,,,,,,,,,,,
                  Bohxovirus,2946832,,,,,0.09,,0.1,,,,,,,,,,,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Oafivirinae,Bohxovirus,dsDNA
                Bracchivirus,2946835,,,,,,,,,,,0.14,,,,,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Bracchivirus,Bracchivirus U2F1,dsDNA
                  Buorbuivirus,2948644,,0.37,0.72,,0.83,0.37,0.59,0.51,,0.43,0.69,0.57,0.41,,,,,,,,,,,,,
                  Burzaovirus,2948645,5.22,7.86,12.82,28.42,31.97,7.58,13.02,11.27,9.93,11.6,12.24,14.15,12.01,10.17,11.12,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Oafivirinae,Burzaovirus,dsDNA
                  Cacepaovirus,2948646,,,,,0.18,,,,,,,,,,,,,,,,,,,,,
                  Carjivirus,2948652,1.63,2.79,4.2,12.98,12.4,3.13,3.24,4.45,2.49,2.97,3.28,3.59,3.45,3.66,5.75,1869227.0,bacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Carjivirus,dsDNA
                  Chuhaivirus,2948663,,,,,0.18,,0.1,,,,,,,,,,,,,,,,,,,
                  Dabirmavirus,2948671,,,,,0.28,,,0.18,,0.23,0.12,,0.11,,,,,,,,,,,,,
              Deseoctovirus,2948678,,,,,,,,,,,0.18,,0.13,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Deseoctovirus,Deseoctovirus C1,,dsDNA
                  Diorhovirus,2948680,0.25,0.47,0.66,,0.76,0.25,0.24,0.31,,0.4,0.36,0.27,0.24,,0.56,,,,,,,,,,,
                  Drivevirus,2948684,,,,,0.13,,,,,,,,0.3,,,,,,,,,,,,,
                  Delmidovirus,2948688,,,0.32,,1.43,0.25,0.48,0.31,,0.35,0.4,0.56,0.48,,0.67,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus,dsDNA
                Efbeekayvirus,2948690,1.55,1.43,1.47,5.96,1.89,0.71,1.73,2.19,1.25,0.8,0.87,0.61,1.11,1.14,1.4,558.0,Erwinia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Efbeekayvirus,unclassified Efbeekayvirus,dsDNA
                  Endlipuvirus,2948697,,0.55,0.43,,0.81,0.42,0.29,0.44,,0.68,0.45,0.25,0.16,,,,,,,,,,,,,
                Exceevirus,2948704,,,,,0.11,,,,,,,,0.1,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Exceevirus,Exceevirus Xc38,dsDNA
                  Faithunavirus,2948705,,,,,,,,,,,0.19,,,,,1772.0,Mycolicibacterium smegmatis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vilmaviridae,Lclasvirinae,Faithunavirus,dsDNA
                  Fohxhuevirus,2948709,0.42,0.97,0.98,,1.23,0.33,0.61,1.09,0.58,0.68,0.75,1.02,0.62,0.72,0.95,,,,,,,,,,,
                  Jahgtovirus,2948767,0.71,1.3,1.47,3.86,1.33,0.69,0.88,1.06,0.86,0.89,1.06,1.08,1.03,0.76,1.68,371601.0,Bacteroides xylanisolvens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus,dsDNA
                  Junduvirus,2948774,,,,,0.64,0.23,0.25,0.22,,,0.24,0.29,0.2,,,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Coarsevirinae,Junduvirus,dsDNA
                  Kingevirus,2948785,0.42,0.41,0.49,,1.0,0.39,0.42,0.4,,0.24,0.52,0.34,0.53,0.53,0.73,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Doltivirinae,Kingevirus,dsDNA
                  Kolpuevirus,2948787,,0.43,,,0.37,0.24,0.22,0.19,,,0.27,,0.33,,,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Kolpuevirus,dsDNA
                  Lahndsivirus,2948793,,,,,,,0.11,,,,,,,,,,,,,,,,,,,
                  Lebriduvirus,2948797,,,,,0.13,,0.11,,,,0.11,,0.2,,,,,,,,,,,,,
                  Mahlunavirus,2948812,,,,,0.13,,,,,,,,0.1,,,,,,,,,,,,,
                  Mahstovirus,2948813,,,,,0.12,,,,,,,,,,,,,,,,,,,,,
                  Pamirivirus,2948854,,,,,0.14,,0.13,,,,0.14,,,,,,,,,,,,,,,
              Skatevirus,2948910,1.12,1.21,,,0.37,,0.44,,,0.48,0.56,1.09,0.4,,,90371.0,Salmonella enterica subsp. enterica serovar Typhimurium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skatevirus,unclassified Skatevirus,,dsDNA
                Triduovirus,2948933,0.39,,,,0.63,,0.16,,,0.3,0.28,,0.21,,,211968.0,Salmonella enterica subsp. enterica serovar Albany,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Triduovirus,Triduovirus Tr2,dsDNA
                Valinorvirus,2948943,,0.33,,,,,,,,0.19,0.21,0.25,0.13,,0.56,,,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Nenyaviridae,Valinorvirus,,
              Veracruzvirus,2948946,,,,,,,0.12,,,,,,,,,1772.0,Mycolicibacterium smegmatis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Veracruzvirus,unclassified Veracruzvirus,,dsDNA
              Axeltriavirus,3044667,,,,,0.08,,,,,,,,0.17,,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Axeltriavirus,Axeltriavirus AXL3,,dsDNA
              Carvajevirus,3044683,,,,,0.25,,,,,,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Carvajevirus,Carvajevirus carvaje,,dsDNA
                  Citricivirus,3044688,,,,,,,,,0.58,,,,,,,223852.0,Aphis citricidus,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Bunyaviricetes,Hareavirales,Phenuiviridae,Citricivirus,-ssRNA
              Cobrasixvirus,3044690,0.41,,0.38,,0.43,0.29,0.22,0.59,,,0.29,0.33,0.31,,,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cobrasixvirus,Cobrasixvirus cobrasix,,dsDNA
                  Moovirus,3044769,,,,,0.15,,0.14,,,,,,0.1,,,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Moovirus,dsDNA
              Purivirus,3044798,0.32,,,,,,,,,,,,,,0.56,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Purivirus,Purivirus UFJFPfDIW6,,dsDNA
              Quivirus,3044799,,,,,0.08,,,,,,,,,,,1665.0,Arthrobacter globiformis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Quivirus,Quivirus qui,,dsDNA
              Readingvirus,3152626,,,,,0.08,,,0.27,,,,,,,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Readingvirus,Readingvirus MR15,,dsDNA
              Miecznikowavirus,3152971,,,,,,,,0.22,,,,,,,,2597349.0,Pseudomonas sp. ANT_H14,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Miecznikowavirus,Miecznikowavirus AH14a,,dsDNA
                  Longwangvirus,3153014,,,,,0.12,,,,,,,,,,,654.0,Aeromonas veronii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Nefertitivirinae,Longwangvirus,dsDNA
              Aspduovirus,3153070,,,,,,0.19,,,,,,,,,,442459.0,Actinoplanes sp. SN223/29,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aspduovirus,Aspduovirus Asp2,,dsDNA
                  Peekayseptimavirus,3153273,,,,,,,,,,,0.12,,,,,570.0,Klebsiella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Drexlerviridae,Tempevirinae,Peekayseptimavirus,dsDNA
