name,taxid,ERR14789259,ERR14789260,ERR14789261,ERR14789262,ERR14789263,ERR14789264,ERR14789265,ERR14789266,ERR14789267,ERR14789268,ERR14789269,ERR14789270,ERR14789271,ERR14789272,ERR14789273,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                  Jwalphavirus,2169642,,,,,,,,,,,,,,0.24,,85698.0,Achromobacter xylosoxidans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rothmandenesvirinae,Jwalphavirus,dsDNA
                  Ithacavirus,2169643,0.17,0.42,0.31,0.22,,0.3,0.38,,,1.11,,,0.2,0.16,0.29,98360.0,Salmonella enterica subsp. enterica serovar Dublin,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Ithacavirus,dsDNA
              Doucettevirus,2169653,0.11,,0.11,0.07,,,,,,,,,,,,1744.0,Propionibacterium freudenreichii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Doucettevirus,Doucettevirus B22,,dsDNA
                  Wizardvirus,2169658,0.09,,,,,,,,,,,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Stackebrandtviridae,Frickvirinae,Wizardvirus,dsDNA
              Alcyoneusvirus,2560086,0.11,0.1,,0.5,,,,,,0.15,,,,,0.18,570.0,Klebsiella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Alcyoneusvirus,Alcyoneusvirus K641,,dsDNA
              Asteriusvirus,2560094,0.17,0.08,0.37,0.35,,0.17,,,,,0.79,0.58,0.48,0.31,0.37,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Asteriusvirus,Asteriusvirus av121Q,,dsDNA
                Bifseptvirus,2560102,,,,,,,,,,,0.14,,,,,317.0,Pseudomonas syringae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Bifseptvirus,Bifseptvirus andromeda,dsDNA
              Bingvirus,2560103,0.07,0.06,,0.08,,,,,,,,,,,,1916.0,Streptomyces lividans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bingvirus,Bingvirus bing,,dsDNA
              Brunovirus,2560108,0.11,0.39,0.15,0.09,,0.35,,,,,,,,,,59204.0,Salmonella enterica subsp. diarizonae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Brunovirus,Brunovirus SEN34,,dsDNA
                  Ceetrepovirus,2560111,5.71,1.98,0.68,1.21,2.32,,0.6,1.53,7.53,5.96,2.08,3.28,0.47,0.35,0.68,38305.0,Corynebacterium vitaeruminis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zierdtviridae,Toshachvirinae,Ceetrepovirus,dsDNA
              Eneladusvirus,2560128,,0.09,,,,,,,,,,,,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Eneladusvirus,Eneladusvirus BF,,dsDNA
              Fipvunavirus,2560132,0.12,0.08,,,,,,,,,,,,,,96345.0,Flavobacterium psychrophilum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fipvunavirus,unclassified Fipvunavirus,,dsDNA
                  Flaumdravirus,2560133,,,,,,,,,,,0.22,,0.88,,,83964.0,Pseudomonas coronafaciens pv. porri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Gorskivirinae,Flaumdravirus,dsDNA
              Gofduovirus,2560141,,,,,,,,,0.43,,,,,,,1821960.0,Edwardsiella anguillarum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gofduovirus,Gofduovirus edno5,,dsDNA
              Gustavvirus,2560144,,,0.08,,,,,,,,,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gustavvirus,Gustavvirus gustav,,dsDNA
                Iapetusvirus,2560148,0.07,,,,,,,,,,,,,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Iapetusvirus,Iapetusvirus EaH1,dsDNA
              Ilzatvirus,2560150,,,,,,,,,,,0.14,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ilzatvirus,unclassified Ilzatvirus,,dsDNA
              Kojivirus,2560161,0.2,0.12,0.08,0.08,,,,,,,,,0.13,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kojivirus,unclassified Kojivirus,,dsDNA
              Krylovvirus,2560162,,,,,,,,,,,0.19,0.79,,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Krylovvirus,Krylovvirus tf,,dsDNA
                Locarnavirus,2560169,,,,,1.69,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Marnaviridae,Locarnavirus,Locarnavirus jerichoensis,
              Metrivirus,2560175,0.09,,,,,,,,,,,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Metrivirus,Metrivirus ME3,,dsDNA
              Mimasvirus,2560176,,0.07,,0.11,,0.17,,,,,,,,,,28141.0,Cronobacter sakazakii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mimasvirus,Mimasvirus GAP32,,dsDNA
                Napahaivirus,2560184,,,,,,,,,,,0.47,,,,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Napahaivirus,Napahaivirus VSW3,dsDNA
              Nickievirus,2560188,,,,0.09,,,,,,,,,,,,103796.0,Pseudomonas syringae pv. actinidiae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nickievirus,unclassified Nickievirus,,dsDNA
                  Otagovirus,2560197,,,,,,,,,,,0.28,,1.85,0.12,,204039.0,Dickeya dianthicola,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Gorskivirinae,Otagovirus,dsDNA
              Peatvirus,2560201,,0.13,,0.15,,,,,,,,,,,,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peatvirus,Peatvirus peat2,,dsDNA
                  Phimunavirus,2560202,0.13,0.16,0.27,0.22,,0.22,,,,,0.87,0.28,0.7,0.13,,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Phimunavirus,dsDNA
              Pikminvirus,2560203,0.07,,,,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pikminvirus,Pikminvirus pikmin,,dsDNA
              Plaisancevirus,2560204,,,,,,,,,,,0.18,,,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Plaisancevirus,Plaisancevirus PMW,,dsDNA
              Popoffvirus,2560208,0.48,1.19,0.79,0.91,,1.21,1.15,,,,1.41,,0.35,0.24,0.37,645.0,Aeromonas salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Popoffvirus,Popoffvirus pv56,,dsDNA
              Rimavirus,2560214,0.1,,,,,,,,,,,,,,,1911.0,Streptomyces griseus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rimavirus,Rimavirus rima,,dsDNA
                Sanovirus,2560222,0.15,,,,,,,,,,,,,,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Sanovirus,unclassified Sanovirus,dsDNA
                Sugarlandvirus,2560233,0.35,0.34,0.53,0.43,,1.14,0.5,0.5,,0.38,,0.56,0.17,0.35,0.37,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Sugarlandvirus,Sugarlandvirus AmPhEK80,dsDNA
                Tulanevirus,2560244,0.34,0.28,0.29,0.37,,0.28,0.36,,,,0.19,,,0.3,0.35,645.0,Aeromonas salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tulanevirus,Tulanevirus bteighttwo,dsDNA
                Unahavirus,2560245,,0.1,,,,,,,,,,,,,,96345.0,Flavobacterium psychrophilum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Duneviridae,Unahavirus,Unahavirus uv23T,dsDNA
              Vicosavirus,2560248,,,,,,,,,,,,1.35,,,0.24,564423.0,Pseudomonas tolaasii NCPPB 2192,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vicosavirus,Vicosavirus NV1,,dsDNA
                  Pettyvirus,2731671,0.14,0.12,0.15,0.17,,0.76,,0.38,0.52,1.31,0.53,0.56,1.21,0.19,0.29,,,,,,,,,,,
                  Daemvirus,2731672,0.33,0.52,1.13,0.27,,0.88,0.22,,0.23,0.26,1.65,1.03,4.49,0.99,0.75,40214.0,Acinetobacter johnsonii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Beijerinckvirinae,Daemvirus,dsDNA
                  Bonnellvirus,2731932,,0.11,,0.2,,0.51,,,,,,,,,,28141.0,Cronobacter sakazakii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Stentvirinae,Bonnellvirus,dsDNA
                Gajwadongvirus,2731941,,0.14,,0.1,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autographivirales incertae sedis,Gajwadongvirus,Gajwadongvirus ECBP5,dsDNA
                Gyeongsanvirus,2731942,,,,,,,,,,,,,0.18,,,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autographivirales incertae sedis,Gyeongsanvirus,Gyeongsanvirus DURPI,dsDNA
                Kelmasvirus,2731950,0.17,,,,,,,,,,,,,,,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Kelmasvirus,Kelmasvirus RSB2,dsDNA
                Paadamvirus,2731961,,,,,,,,,,,0.19,,,,,29449.0,Rhizobium etli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autographivirales incertae sedis,Paadamvirus,Paadamvirus RHEph01,dsDNA
                Piedvirus,2731968,,,,,,,,,,,0.37,0.21,0.19,,,1537702.0,Delftia sp. 670,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Piedvirus,Piedvirus IMEDE1,dsDNA
                Scottvirus,2731973,,,,0.08,,,,,,,,,,,,13689.0,Sphingomonas paucimobilis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Scottvirus,Scottvirus scott,dsDNA
                  Epseptimavirus,2732017,0.07,0.09,0.11,0.07,,0.23,,,,,,,,,,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Markadamsvirinae,Epseptimavirus,dsDNA
                Shenzhenvirus,2732038,0.43,0.17,0.29,0.23,,0.74,0.34,0.2,,,0.29,,,0.24,0.51,196023.0,Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Shenzhenvirus,unclassified Shenzhenvirus,dsDNA
                Nouzillyvirus,2732049,,,0.1,,,,,,,,,,,,,1884818.0,Escherichia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Drexlerviridae,Nouzillyvirus,unclassified Nouzillyvirus,dsDNA
                  Aarhusvirus,2732675,,,0.1,,,,,,,,,,,,,1089444.0,Dickeya solani,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Aarhusvirus,dsDNA
                  Apdecimavirus,2732676,1.84,0.2,0.78,1.52,,0.62,0.76,0.35,1.22,1.14,,0.83,0.16,0.98,0.66,,,,,,,,,,,
                  Berlinvirus,2732677,0.47,0.19,0.82,0.33,,0.64,,,0.43,,,,,0.36,0.46,546.0,Citrobacter freundii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Berlinvirus,dsDNA
                  Chatterjeevirus,2732679,0.22,,,0.19,,,,,,0.14,,,0.16,0.11,,666.0,Vibrio cholerae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Chatterjeevirus,dsDNA
                  Foetvirus,2732682,0.37,0.24,0.68,0.12,,1.3,0.26,0.22,0.23,,,,,0.19,0.6,,,,,,,,,,,
                  Ghunavirus,2732683,,,,,,,,,,,,,0.58,,,317.0,Pseudomonas syringae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Ghunavirus,dsDNA
                  Helsettvirus,2732684,0.07,,0.22,,,,,,,,,,,0.78,1.89,34051.0,Yersinia enterocolitica (type O:3),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Helsettvirus,dsDNA
                  Jarilovirus,2732685,0.13,,,0.14,,,0.26,,,,,,,,,555.0,Pectobacterium carotovorum subsp. carotovorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Jarilovirus,dsDNA
                  Kayfunavirus,2732686,0.53,0.51,0.94,0.43,,0.33,0.34,1.66,0.37,0.27,,,0.19,0.33,0.24,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Kayfunavirus,dsDNA
                  Minipunavirus,2732687,0.16,,,0.08,,,,,,,,,,,,582.0,Morganella morganii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Minipunavirus,dsDNA
                  Ningirsuvirus,2732688,,,,0.08,,,,,,,,,,0.14,,556.0,Dickeya chrysanthemi,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Ningirsuvirus,dsDNA
                  Pijolavirus,2732692,,,,,,,,,,,0.52,,,5.99,2.53,,,,,,,,,,,
                  Teetrevirus,2732693,1.37,0.2,0.56,0.6,,0.56,0.45,,1.4,0.41,,0.29,0.18,1.07,0.57,543.0,Enterobacteriaceae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Teetrevirus,dsDNA
                Tunggulvirus,2732909,,,,,,,,,,,0.58,12.32,0.18,12.47,13.69,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Tunggulvirus,Tunggulvirus f2,dsDNA
                  Ahphunavirus,2732912,0.07,,,,,0.26,,,,,,,,,0.2,644.0,Aeromonas hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Melnykvirinae,Ahphunavirus,dsDNA
                  Kantovirus,2732920,,,,,,,,,,,3.67,,,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Kantovirus,dsDNA
                  Kotilavirus,2732921,,0.27,0.09,0.13,,,,,,,0.35,,0.54,,,554.0,Pectobacterium carotovorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Kotilavirus,dsDNA
                  Stompvirus,2732922,0.26,0.42,0.41,0.34,,0.22,0.46,,0.21,0.19,1.51,0.3,0.2,0.21,,1778540.0,Dickeya fangzhongdai,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Stompvirus,dsDNA
                  Kirikabuvirus,2732923,,,0.1,,,,0.28,,,,7.17,0.58,19.61,0.3,,46677.0,Pseudomonas agarici,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Krylovirinae,Kirikabuvirus,dsDNA
                Stubburvirus,2732924,0.69,0.15,0.27,0.2,,0.26,,,,,,,,0.22,0.24,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Stubburvirus,Stubburvirus LKA1,dsDNA
                  Vectrevirus,2732928,,,,0.08,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autosignataviridae,Molineuxvirinae,Vectrevirus,dsDNA
                Ampunavirus,2732929,,0.06,0.1,,,,,,,,,,,,,28450.0,Burkholderia pseudomallei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Ampunavirus,Ampunavirus BpAMP1,dsDNA
                Risjevirus,2732932,,,0.09,,,,,,,,,,,,,305.0,Ralstonia solanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Risjevirus,Risjevirus RSJ2,dsDNA
                  Bucovirus,2732937,,,,0.09,,,,,,,5.96,0.96,,,,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Slopekvirinae,Bucovirus,dsDNA
                  Koutsourovirus,2732938,,,,0.76,,,,,,,3.54,0.19,,,,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Slopekvirinae,Koutsourovirus,dsDNA
                  Carltongylesvirus,2732960,0.26,0.35,0.26,0.22,,0.51,,,,,,,0.15,0.13,0.26,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Cleopatravirinae,Carltongylesvirus,dsDNA
                  Faunusvirus,2732961,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
                  Loessnervirus,2732962,,,,0.07,,,,,,,,,,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Cleopatravirinae,Loessnervirus,dsDNA
                  Pahsextavirus,2732963,1.34,1.33,1.2,1.3,,0.71,1.01,0.62,0.44,0.35,0.92,0.84,0.34,0.84,0.62,196024.0,Aeromonas dhakensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Nefertitivirinae,Pahsextavirus,dsDNA
                  Schiekvirus,2732968,0.12,,,0.23,,,,,,,,,,,,1352.0,Enterococcus faecium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Brockvirinae,Schiekvirus,dsDNA
                Harbinvirus,2732970,,,0.25,0.08,,0.56,,,,,,,,,,1590.0,Lactiplantibacillus plantarum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Harbinvirus,Harbinvirus bacchae,dsDNA
                Bielevirus,2732974,,,0.12,,,,,,,,,,,,,647.0,Aeromonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Bielevirus,Bielevirus A051,dsDNA
              Alexandravirus,2733088,0.22,0.08,0.13,0.15,,0.15,,,,,,,,0.15,,1224151.0,Dickeya solani MK10,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Alexandravirus,Alexandravirus AD1,,dsDNA
                Anaposvirus,2733090,0.09,,,,,,,,,,,,,,,1131.0,Synechococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Anaposvirus,Anaposvirus socalone,dsDNA
              Baikalvirus,2733094,,,,,,,,,,,,,,0.77,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Baikalvirus,Baikalvirus PaBG,,dsDNA
              Barbavirus,2733095,,,,,,,,,,,,,,0.22,,1708203.0,Rheinheimera sp. BAL341,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Barbavirus,Barbavirus barba21A,,dsDNA
              Loughboroughvirus,2733112,,,,0.08,,,,,,,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Loughboroughvirus,unclassified Loughboroughvirus,,dsDNA
                Petsuvirus,2733122,,,,,,,,,,0.23,,,,,,636.0,Edwardsiella tarda,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Petsuvirus,Petsuvirus pEtSU,dsDNA
              Phapecoctavirus,2733124,,0.08,,0.11,,,,,,,,,,,,472.0,Acinetobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phapecoctavirus,unclassified Phapecoctavirus,,dsDNA
              Rosemountvirus,2733127,,,,0.13,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rosemountvirus,unclassified Rosemountvirus,,dsDNA
              Saclayvirus,2733128,0.33,0.21,1.16,0.17,,0.22,,,,0.14,0.22,0.26,,0.43,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saclayvirus,unclassified Saclayvirus,,dsDNA
              Toutatisvirus,2733138,0.25,0.1,0.17,0.31,,,0.22,,,0.18,,,,0.2,0.26,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Toutatisvirus,Toutatisvirus toutatis,,dsDNA
              Ryyoungvirus,2733147,,,,,,,,,,,,0.37,,,,292.0,Burkholderia cepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ryyoungvirus,Ryyoungvirus bcepC6B,,dsDNA
                Shizishanvirus,2733148,,,,,,,,,,,,,0.22,10.4,2.22,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Shizishanvirus,Shizishanvirus phCDa,dsDNA
                Poindextervirus,2733154,0.07,,,,,,,,,,,,,,,190650.0,Caulobacter vibrioides CB15,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Jeanschmidtviridae,Poindextervirus,Poindextervirus rogue,dsDNA
              Lenusvirus,2733160,0.11,,0.09,0.08,,0.19,0.2,,,,,,,0.11,,1578.0,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lenusvirus,Lenusvirus lenus,,dsDNA
              Lidleunavirus,2733161,0.11,,,,,,,,,,,,,,,29397.0,Lactobacillus delbrueckii subsp. lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lidleunavirus,Lidleunavirus Ldl1,,dsDNA
              Armstrongvirus,2733167,0.17,,0.11,0.2,,0.51,,,,,,,,0.2,0.31,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Armstrongvirus,Armstrongvirus armstrong,,dsDNA
              Bridgettevirus,2733170,,,,,,,,,,,,,0.12,,,1665.0,Arthrobacter globiformis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bridgettevirus,Bridgettevirus bridgette,,dsDNA
              Feofaniavirus,2733174,,0.08,,,,,,,,,,,,,,551.0,Erwinia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Feofaniavirus,Feofaniavirus Eho49,,dsDNA
              Goodmanvirus,2733179,0.09,,,,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Goodmanvirus,unclassified Goodmanvirus,,dsDNA
              Kilunavirus,2733183,,,,0.1,,,,,,,,,,,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kilunavirus,Kilunavirus KL1,,dsDNA
              Krampusvirus,2733184,,,0.08,0.11,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Krampusvirus,unclassified Krampusvirus,,dsDNA
              Lanavirus,2733185,,,,0.08,,,,,,,,,,0.32,,306.0,Pseudomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lanavirus,Lanavirus lana,,dsDNA
              Lentavirus,2733186,,,0.14,0.17,,0.23,,,,,,,,,,84112.0,Eggerthella lenta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lentavirus,Lentavirus PMBT5,,dsDNA
              Maxrubnervirus,2733193,0.09,,0.16,0.72,,0.15,,,,,,0.19,,0.23,2.73,129847.0,Pseudomonas grimontii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Maxrubnervirus,Maxrubnervirus PMBT3,,dsDNA
                  Mementomorivirus,2733194,,,0.14,,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mementomorivirus,Mementomorivirus cinna,,dsDNA
