name,taxid,ERR14789368,ERR14789369,ERR14789370,ERR14789371,ERR14789372,ERR14789373,ERR14789374,ERR14789375,ERR14789376,ERR14789377,ERR14789378,ERR14789379,ERR14789380,ERR14789381,ERR14789382,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                Salvovirus,2943016,0.47,0.38,0.21,0.52,0.27,0.26,0.33,0.57,,1.06,,0.88,0.28,0.42,0.43,33013.0,Clavibacter michiganensis subsp. michiganensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Salvovirus,unclassified Salvovirus,dsDNA
                Sharonstreetvirus,2943019,0.66,0.64,0.6,1.35,0.93,,0.31,,0.45,,,1.69,0.65,0.94,0.58,644.0,Aeromonas hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Sharonstreetvirus,unclassified Sharonstreetvirus,dsDNA
                  Aurodevirus,2946811,0.89,0.98,1.32,0.77,1.1,1.38,2.09,1.51,1.38,1.2,0.32,2.6,1.79,1.89,1.14,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Uncouvirinae,Aurodevirus,dsDNA
                  Birpovirus,2946830,,,0.25,,0.25,0.43,0.25,,,,,,,,,,,,,,,,,,,
                  Buorbuivirus,2948644,0.17,,0.23,,,,,,,,,0.36,,,,,,,,,,,,,,
                  Burzaovirus,2948645,5.87,5.04,7.54,12.07,14.77,8.23,14.29,10.75,7.08,5.93,1.03,17.39,7.54,6.27,11.49,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Oafivirinae,Burzaovirus,dsDNA
                  Carjivirus,2948652,1.25,0.74,0.92,1.31,0.97,1.53,2.17,1.63,0.98,,,3.22,1.33,1.66,1.77,1869227.0,bacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Carjivirus,dsDNA
                  Chuhaivirus,2948663,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
                  Dabirmavirus,2948671,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
                  Drivevirus,2948684,0.17,,,,0.25,,0.31,,,,,,0.3,,,,,,,,,,,,,
                  Delmidovirus,2948688,0.25,,0.37,,0.27,,0.5,0.38,,,,0.72,,0.3,0.29,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus,dsDNA
                Efbeekayvirus,2948690,0.22,0.22,0.19,,,0.35,,,,,,,,0.3,,558.0,Erwinia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Efbeekayvirus,unclassified Efbeekayvirus,dsDNA
                  Endlipuvirus,2948697,,,,,,,,,,,,0.42,0.23,,,,,,,,,,,,,
                Exceevirus,2948704,,,,,0.66,,,,,,,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Exceevirus,Exceevirus Xc38,dsDNA
                  Fohxhuevirus,2948709,0.88,0.5,0.52,1.07,1.26,0.56,0.97,0.61,0.76,,,1.4,0.98,0.97,0.84,,,,,,,,,,,
                  Jahgtovirus,2948767,0.37,0.44,0.45,0.47,0.56,0.37,0.64,0.68,,,0.21,0.75,0.67,0.44,0.45,371601.0,Bacteroides xylanisolvens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus,dsDNA
                  Junduvirus,2948774,3.07,4.05,3.91,,,4.41,,,,,,,,,,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Coarsevirinae,Junduvirus,dsDNA
                  Kingevirus,2948785,0.68,1.0,0.9,1.11,0.68,1.11,0.94,0.38,1.16,,,1.01,0.75,1.28,1.01,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Doltivirinae,Kingevirus,dsDNA
                  Kolpuevirus,2948787,0.34,,,,0.42,0.28,0.39,0.57,,,,0.6,0.29,,0.4,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Kolpuevirus,dsDNA
                  Mahlunavirus,2948812,,,,,0.19,0.32,,,,,,,0.17,,,,,,,,,,,,,
                  Pamirivirus,2948854,,,,,0.2,,,,,,,,,,,,,,,,,,,,,
              Pharaohvirus,2948861,,,,,,,,,,,0.3,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pharaohvirus,Pharaohvirus pharaoh,,dsDNA
              Skatevirus,2948910,,,,,,,0.39,,,,,,,,,90371.0,Salmonella enterica subsp. enterica serovar Typhimurium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skatevirus,unclassified Skatevirus,,dsDNA
              Turbidovirus,2948936,,,,0.39,,0.43,,,,,,,,0.91,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Turbidovirus,Turbidovirus turbido,,dsDNA
                Valinorvirus,2948943,,,,,,,,,,,0.21,,,,,,,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Nenyaviridae,Valinorvirus,,
                  Xooduovirus,2948956,,,,,,,,,,,,0.85,,,,64187.0,Xanthomonas oryzae pv. oryzae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mesyanzhinovviridae,Bradleyvirinae,Xooduovirus,dsDNA
              Axeltriavirus,3044667,,,,,,,,,,,,,0.18,,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Axeltriavirus,Axeltriavirus AXL3,,dsDNA
              Cobrasixvirus,3044690,0.18,0.35,,,,,,,,1.14,,2.65,0.5,,,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cobrasixvirus,Cobrasixvirus cobrasix,,dsDNA
              Midgardsormrvirus,3044764,,,,,,,,,,,,0.33,,,,55211.0,Erwinia persicina,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Midgardsormrvirus,Midgardsormrvirus midgardsormr38,,dsDNA
                Phabiovirus,3044790,0.17,,,,,,,,,,,,,,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Phabiovirus,Phabiovirus phabio,dsDNA
              Purivirus,3044798,,,,0.35,,0.3,0.24,0.42,,1.27,,0.65,,,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Purivirus,Purivirus UFJFPfDIW6,,dsDNA
              Quivirus,3044799,,0.2,,0.62,,,,,,,,0.46,,0.5,,1665.0,Arthrobacter globiformis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Quivirus,Quivirus qui,,dsDNA
              Syrbvirus,3044838,0.16,0.62,,,,,0.28,,,1.55,,,,,,322686.0,Microbacterium sp. R1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Syrbvirus,Syrbvirus R1,,dsDNA
              Medeavirus,3152510,,,,,,,,,,,,1.24,,,,323.0,Pseudomonas syringae pv. tomato,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Medeavirus,Medeavirus medea1,,dsDNA
              Hulijingvirus,3152622,,,,,,,,,,,,1.01,,,,652611.0,Pseudomonas aeruginosa PA14,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hulijingvirus,Hulijingvirus LC313,,dsDNA
              Readingvirus,3152626,,,,,,,0.59,1.07,,1.26,,0.91,,,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Readingvirus,Readingvirus MR15,,dsDNA
                Ninurtavirus,3152926,,,,,,,,,,,,,,2.63,,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Saturnivirales,Kanorauviridae,Ninurtavirus,Ninurtavirus oceanis,
              Hafyongvirus,3152967,,,,,,,,,,,,0.36,,,,546367.0,Hafnia paralvei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hafyongvirus,Hafyongvirus yong1,,dsDNA
              Miecznikowavirus,3152971,,,,,,0.28,0.83,1.06,,4.45,0.52,2.48,,,,2597349.0,Pseudomonas sp. ANT_H14,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Miecznikowavirus,Miecznikowavirus AH14a,,dsDNA
                Otakuvirus,3152972,,,,,,,,,,,,0.39,,,,615.0,Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Otakuvirus,Otakuvirus Tsm2,dsDNA
              Shockervirus,3153082,,,,,,,,,,,,0.33,,,,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Shockervirus,Shockervirus shocker,,dsDNA
