name,taxid,ERR14789282,ERR14789283,ERR14789284,ERR14789285,ERR14789286,ERR14789287,ERR14789288,ERR14789289,ERR14789290,ERR14789291,ERR14789292,ERR14789293,ERR14789294,ERR14789295,ERR14789296,ERR14789297,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Kobuvirus,194960,2.12,,,,,,,,,,,,,,,,9685.0,Felis catus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Kobuvirus,
Kobuvirus,194960,2.12,,,,,,,,,,,,,,,,61294.0,Capra sp.,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Kobuvirus,
Kobuvirus,194960,2.12,,,,,,,,,,,,,,,,9925.0,Capra hircus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Kobuvirus,
Kobuvirus,194960,2.12,,,,,,,,,,,,,,,,9913.0,Bos taurus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Kobuvirus,
Kobuvirus,194960,2.12,,,,,,,,,,,,,,,,9823.0,Sus scrofa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Kobuvirus,
Kobuvirus,194960,2.12,,,,,,,,,,,,,,,,9825.0,Sus scrofa domesticus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Kobuvirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9606.0,Homo sapiens,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Mamastrovirus melbournense,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,10116.0,Rattus norvegicus,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Mamastrovirus melbournense,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9823.0,Sus scrofa,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9903.0,Bos,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9913.0,Bos taurus,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9615.0,Canis lupus familiaris,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9838.0,Camelus dromedarius,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9685.0,Felis catus,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,452646.0,Neogale vison,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Mamastrovirus mustelae,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9940.0,Ovis aries,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Mamastrovirus ovis,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,1.0,root,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Mamastrovirus melbournense,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,93163.0,Marmota himalayana,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,9986.0,Oryctolagus cuniculus,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mamastrovirus,249588,,0.63,0.48,0.5,2.51,0.24,,0.16,0.61,,0.24,,2.41,,0.35,0.54,30521.0,Bos grunniens,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,unclassified Mamastrovirus,
Mimivirus,315393,,,,,,,,,,0.09,0.04,,,,,,5755.0,Acanthamoeba castellanii,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megamimivirinae,Mimivirus,
Mimivirus,315393,,,,,,,,,,0.09,0.04,,,,,,5757.0,Acanthamoeba polyphaga,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megamimivirinae,Mimivirus,
Rauchvirus,542959,,,0.14,,,,,,,0.08,0.07,,,,0.06,0.12,518.0,Bordetella bronchiseptica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rauchvirus,Rauchvirus BPP1,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,1676277.0,Enterobacter sp. CT7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,Uetakevirus phiV10,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,561.0,Escherichia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,Uetakevirus PAS61,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,611.0,Salmonella enterica subsp. enterica serovar Heidelberg,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,28901.0,Salmonella enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,Uetakevirus epsilon15,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,58712.0,Salmonella enterica subsp. enterica serovar Anatum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,Uetakevirus epsilon15,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,90371.0,Salmonella enterica subsp. enterica serovar Typhimurium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,Uetakevirus SPN1S,,dsDNA
Uetakevirus,542960,,,,,,,,,,,0.07,,,,,,59201.0,Salmonella enterica subsp. enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uetakevirus,unclassified Uetakevirus,,dsDNA
Percavirus,548688,,,0.12,,,,,,,,,,,,,,9796.0,Equus caballus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,dsDNA
Percavirus,548688,,,0.12,,,,,,,,,,,,,,39089.0,Phoca groenlandica,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,dsDNA
Percavirus,548688,,,0.12,,,,,,,,,,,,,,59479.0,Rhinolophus ferrumequinum,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,dsDNA
Alphabaculovirus,558016,,,,,,0.22,,,0.15,0.07,0.13,,,,0.08,0.15,,,,,,,,,,,
Betabaculovirus,558017,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,unclassified Bixzunavirus,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus alice,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus Bxz1,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus astraea,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,unclassified Bixzunavirus,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus bigswole,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus Bxz1,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1772.0,Mycolicibacterium smegmatis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus Bxz1,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1810.0,Mycolicibacterium vaccae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus Bxz1,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus cane17,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus charlieB,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus dandelion,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus hyro,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus I3,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus lukilu,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus mangeria,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus nappy,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus noodletree,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus alice,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus qbert,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus quasimodo,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus sauce,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus sauce,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus sebata,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus hyro,,dsDNA
Bixzunavirus,680114,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bixzunavirus,Bixzunavirus tonenili,,dsDNA
Kuravirus,680277,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
Kuravirus,680277,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,1322345.0,Escherichia coli ATCC 25922,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
Kuravirus,680277,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,199310.0,Escherichia coli CFT073,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
Kuravirus,680277,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,561.0,Escherichia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
Kuravirus,680277,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,753642.0,Escherichia coli NC101,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
Kuravirus,680277,0.56,,0.18,,0.18,,,0.19,0.44,0.23,0.05,,0.32,0.08,0.24,0.43,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mktvariviridae,Gordonclarkvirinae,Kuravirus,dsDNA
Salivirus,688449,8.43,,,,,,,,,,,,,0.07,,0.1,9598.0,Pan troglodytes,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kodimesavirinae,Salivirus,
Betacoronavirus,694002,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus mchwa,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,2995614.0,Dorylus sp.,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,unclassified Cyclovirus,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,138978.0,Vespadelus regulus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,unclassified Cyclovirus,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,258889.0,Chalinolobus gouldii,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,unclassified Cyclovirus,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9397.0,Chiroptera,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus doi,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9438.0,Tadarida brasiliensis,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus doi,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,27622.0,Molossus molossus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus murcielago,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9913.0,Bos taurus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus gaaye,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,191889.0,Libidibia ferrea,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus pauferro,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9031.0,Gallus gallus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus adie,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,27667.0,Lasionycteris noctivagans,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus liljak,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9598.0,Pan troglodytes,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus ezzike,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9796.0,Equus caballus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus caballo,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9606.0,Homo sapiens,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus mmadu,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,9925.0,Capra hircus,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus bakri,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,303877.0,Eurycotis floridana,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,1591310.0,Callosciurus erythraeus thaiwanensis,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus risi,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,214444.0,Crocidura hirta,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus nhanloai,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,641488.0,Crocidura luna,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus nhanloai,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,6962.0,Anisoptera,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,unclassified Cyclovirus,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,185825.0,Pantala flavescens,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus kisikisi,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,447881.0,Tholymis tillarga,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus kisikisi,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,70384.0,Erythemis simplicicollis,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus tonbo,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,237662.0,Rhionaeschna multicolor,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus vazka,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,451475.0,Erythrodiplax umbrata,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus libelula,
Cyclovirus,742914,5.47,31.23,18.74,21.95,19.54,2.79,9.73,30.71,15.32,18.38,3.84,41.75,28.89,25.74,12.0,22.21,481685.0,Xanthocnemis zealandica,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus namu,
